"x_","y_","t_","id"
447289.127124066,4625794.39765438,2021-04-17 05:00:00,"A01"
447379.325612087,4626120.73107966,2021-04-17 06:00:00,"A01"
447460.222315451,4626415.75981386,2021-04-17 07:00:00,"A01"
447595.061096561,4626409.03600894,2021-04-17 08:00:00,"A01"
447646.274853486,4626542.69319685,2021-04-17 09:00:00,"A01"
447607.238651358,4626621.2363174,2021-04-17 10:00:00,"A01"
447519.786691247,4626963.01424492,2021-04-17 11:00:00,"A01"
447278.603654751,4626489.91849995,2021-04-17 12:00:00,"A01"
447258.890862903,4626445.37871956,2021-04-17 13:00:00,"A01"
447288.766027708,4626374.04608374,2021-04-17 14:00:00,"A01"
447488.337556075,4626300.77811941,2021-04-17 15:00:00,"A01"
447571.025741089,4626193.15324361,2021-04-17 16:00:00,"A01"
447410.887201526,4626457.13057435,2021-04-17 17:00:00,"A01"
447481.472289143,4626566.55443569,2021-04-17 18:00:00,"A01"
447453.189704858,4626639.04282307,2021-04-17 19:00:00,"A01"
447192.376834864,4626743.55825464,2021-04-17 20:00:00,"A01"
447240.271188924,4626456.40553203,2021-04-17 21:00:00,"A01"
447521.242469607,4626303.49061233,2021-04-17 22:00:00,"A01"
447583.233142446,4626557.6441806,2021-04-17 23:00:00,"A01"
447507.88461765,4626753.73483194,2021-04-18,"A01"
447477.574342303,4626942.71800128,2021-04-18 01:00:00,"A01"
447324.022284581,4626849.57708064,2021-04-18 02:00:00,"A01"
447147.803628119,4626735.79542726,2021-04-18 03:00:00,"A01"
447246.335595124,4626632.07590788,2021-04-18 04:00:00,"A01"
447056.845589471,4626675.64432347,2021-04-18 05:00:00,"A01"
447272.653756139,4626946.94639225,2021-04-18 06:00:00,"A01"
447454.657049838,4626889.66449213,2021-04-18 07:00:00,"A01"
447336.916733545,4626733.63109458,2021-04-18 08:00:00,"A01"
447306.404464319,4626493.74575564,2021-04-18 09:00:00,"A01"
447179.266149446,4626487.57552794,2021-04-18 10:00:00,"A01"
447265.995522041,4626452.75729746,2021-04-18 11:00:00,"A01"
447257.538064988,4626202.44381215,2021-04-18 12:00:00,"A01"
447131.93266365,4626070.91096565,2021-04-18 13:00:00,"A01"
447353.187873214,4626108.25156444,2021-04-18 14:00:00,"A01"
447372.059990815,4626068.35048634,2021-04-18 15:00:00,"A01"
447422.342579078,4625505.72766302,2021-04-18 16:00:00,"A01"
447677.361200028,4625555.12038373,2021-04-18 17:00:00,"A01"
447445.959755406,4625751.80245002,2021-04-18 18:00:00,"A01"
447398.393751495,4625872.74746433,2021-04-18 19:00:00,"A01"
447194.646195951,4625827.88999695,2021-04-18 20:00:00,"A01"
447102.297473513,4625832.74290255,2021-04-18 21:00:00,"A01"
446820.51556895,4625999.40877114,2021-04-18 22:00:00,"A01"
446667.10210602,4626033.69897493,2021-04-18 23:00:00,"A01"
446527.183268627,4625868.09441688,2021-04-19,"A01"
446522.092856176,4625701.14929974,2021-04-19 01:00:00,"A01"
446622.133174317,4625467.36689928,2021-04-19 02:00:00,"A01"
446866.981961799,4625265.67932861,2021-04-19 03:00:00,"A01"
447134.698131424,4625173.64759487,2021-04-19 04:00:00,"A01"
447350.706748397,4625090.34738815,2021-04-19 05:00:00,"A01"
447372.132979822,4624996.19393199,2021-04-19 06:00:00,"A01"
447398.739373998,4625507.63225595,2021-04-19 07:00:00,"A01"
447393.010891101,4625755.94420072,2021-04-19 08:00:00,"A01"
447217.975636257,4625860.38598972,2021-04-19 09:00:00,"A01"
447105.710729712,4625949.09832114,2021-04-19 10:00:00,"A01"
447410.579843738,4626204.68628507,2021-04-19 11:00:00,"A01"
447485.172872769,4626174.76048148,2021-04-19 12:00:00,"A01"
447472.410376475,4626201.68352202,2021-04-19 13:00:00,"A01"
447328.642641404,4626376.13161808,2021-04-19 14:00:00,"A01"
447318.388428341,4626562.77277957,2021-04-19 15:00:00,"A01"
447096.901152807,4626421.75224724,2021-04-19 16:00:00,"A01"
447090.229456464,4626315.73014754,2021-04-19 17:00:00,"A01"
447047.00448853,4626056.43108593,2021-04-19 18:00:00,"A01"
447374.502169876,4626076.73964135,2021-04-19 19:00:00,"A01"
447462.784747349,4626354.69799773,2021-04-19 20:00:00,"A01"
447568.193196494,4626575.98263521,2021-04-19 21:00:00,"A01"
447347.212010692,4626795.63429644,2021-04-19 22:00:00,"A01"
447292.308621097,4626966.8515919,2021-04-19 23:00:00,"A01"
447364.191857725,4626394.31478215,2021-04-20,"A01"
447241.026183241,4626440.09948624,2021-04-20 01:00:00,"A01"
447215.90133704,4626348.13292568,2021-04-20 02:00:00,"A01"
447282.528297429,4626209.07686008,2021-04-20 03:00:00,"A01"
447311.841222923,4626013.9797381,2021-04-20 04:00:00,"A01"
447478.807996353,4626086.30383218,2021-04-20 05:00:00,"A01"
447165.057855216,4626285.59413821,2021-04-20 06:00:00,"A01"
447253.227280464,4626452.28891225,2021-04-20 07:00:00,"A01"
447299.153230619,4626553.20180603,2021-04-20 08:00:00,"A01"
447507.464307302,4626656.78009979,2021-04-20 09:00:00,"A01"
447452.586916089,4626594.32022448,2021-04-20 10:00:00,"A01"
447339.910157921,4626411.77204635,2021-04-20 11:00:00,"A01"
447372.488477535,4626640.90626652,2021-04-20 12:00:00,"A01"
447355.701799202,4626745.90312312,2021-04-20 13:00:00,"A01"
447166.263433278,4626825.35941387,2021-04-20 14:00:00,"A01"
447163.942082948,4626631.94281827,2021-04-20 15:00:00,"A01"
447165.115731186,4626348.27579604,2021-04-20 16:00:00,"A01"
447199.358331459,4626245.69111424,2021-04-20 17:00:00,"A01"
447070.013282937,4626086.69385241,2021-04-20 18:00:00,"A01"
447015.178776963,4626119.15906661,2021-04-20 19:00:00,"A01"
447022.42053618,4625974.67904492,2021-04-20 20:00:00,"A01"
446720.355856675,4626043.02856416,2021-04-20 21:00:00,"A01"
446466.630864411,4626151.20723029,2021-04-20 22:00:00,"A01"
446697.411974333,4626100.53953698,2021-04-20 23:00:00,"A01"
446745.613249368,4625958.06951736,2021-04-21,"A01"
446724.711538234,4625815.9800834,2021-04-21 01:00:00,"A01"
446871.892431891,4625484.61832433,2021-04-21 02:00:00,"A01"
446895.012392069,4625281.91978317,2021-04-21 03:00:00,"A01"
446939.153675176,4625165.48974947,2021-04-21 04:00:00,"A01"
447137.903311674,4625057.74033286,2021-04-21 05:00:00,"A01"
447250.799158064,4625148.62156278,2021-04-21 06:00:00,"A01"
447497.304883634,4625109.69335415,2021-04-21 07:00:00,"A01"
447408.611494116,4625065.9015252,2021-04-21 08:00:00,"A01"
447189.194177545,4625074.34209769,2021-04-21 09:00:00,"A01"
447330.357526906,4625111.47333694,2021-04-21 10:00:00,"A01"
447379.339534719,4625205.54536096,2021-04-21 11:00:00,"A01"
447463.979081262,4625150.07877522,2021-04-21 12:00:00,"A01"
447297.993651754,4625481.55089001,2021-04-21 13:00:00,"A01"
447182.659144595,4625512.87517694,2021-04-21 14:00:00,"A01"
446979.572783806,4625575.21295577,2021-04-21 15:00:00,"A01"
446847.322050785,4625856.30395977,2021-04-21 16:00:00,"A01"
446907.331413298,4626031.39962308,2021-04-21 17:00:00,"A01"
446715.252556617,4626029.27076367,2021-04-21 18:00:00,"A01"
447048.60022642,4625519.84550178,2021-04-21 19:00:00,"A01"
447334.139712679,4625354.19733688,2021-04-21 20:00:00,"A01"
447084.815974848,4625400.22873228,2021-04-21 21:00:00,"A01"
446895.231455867,4625445.2345553,2021-04-21 22:00:00,"A01"
446670.363143203,4625453.14373034,2021-04-21 23:00:00,"A01"
446493.144553399,4625482.61291285,2021-04-22,"A01"
446465.714276431,4625677.79983399,2021-04-22 01:00:00,"A01"
446712.956940266,4625707.66282975,2021-04-22 02:00:00,"A01"
446488.728203217,4625492.77066819,2021-04-22 03:00:00,"A01"
446611.054639309,4625319.77265832,2021-04-22 04:00:00,"A01"
446433.332778397,4625413.22945306,2021-04-22 05:00:00,"A01"
446473.419847793,4625588.94467338,2021-04-22 06:00:00,"A01"
446528.237805073,4625748.73694011,2021-04-22 07:00:00,"A01"
446660.599860735,4625594.93756054,2021-04-22 08:00:00,"A01"
446861.626750336,4625399.91222571,2021-04-22 09:00:00,"A01"
447098.815133166,4625318.68120707,2021-04-22 10:00:00,"A01"
447206.593382079,4625561.16389605,2021-04-22 11:00:00,"A01"
447191.452834196,4625843.0628813,2021-04-22 12:00:00,"A01"
447230.540040508,4625893.18669484,2021-04-22 13:00:00,"A01"
447492.068354704,4626063.23101488,2021-04-22 14:00:00,"A01"
447388.490870653,4626367.95102278,2021-04-22 15:00:00,"A01"
447498.693116219,4626592.08529219,2021-04-22 16:00:00,"A01"
447127.635042113,4626812.02945388,2021-04-22 17:00:00,"A01"
446984.596356936,4626812.60105234,2021-04-22 18:00:00,"A01"
447345.750284137,4626848.86980981,2021-04-22 19:00:00,"A01"
447516.154075717,4626805.59238638,2021-04-22 20:00:00,"A01"
447436.842556705,4626754.18503286,2021-04-22 21:00:00,"A01"
447261.810560559,4626831.69066953,2021-04-22 22:00:00,"A01"
447150.562749733,4626841.15757539,2021-04-22 23:00:00,"A01"
447143.860435009,4626703.36720235,2021-04-23,"A01"
447354.989384394,4626547.46254039,2021-04-23 01:00:00,"A01"
447442.155784194,4626428.55842613,2021-04-23 02:00:00,"A01"
447537.514863873,4626140.50057905,2021-04-23 03:00:00,"A01"
447408.488235052,4626088.51188434,2021-04-23 04:00:00,"A01"
447131.126000336,4626005.86975102,2021-04-23 05:00:00,"A01"
447194.818779733,4626206.20458625,2021-04-23 06:00:00,"A01"
447230.482898618,4626363.37187926,2021-04-23 07:00:00,"A01"
447450.997235894,4626559.93729087,2021-04-23 08:00:00,"A01"
447562.547927431,4626685.8647791,2021-04-23 09:00:00,"A01"
447608.594031737,4626478.26576083,2021-04-23 10:00:00,"A01"
447403.961159009,4626490.64738863,2021-04-23 11:00:00,"A01"
447424.398071354,4626281.83213864,2021-04-23 12:00:00,"A01"
447529.989806702,4626347.38458697,2021-04-23 13:00:00,"A01"
447561.10125453,4626548.3177142,2021-04-23 14:00:00,"A01"
447487.754996063,4626664.49613278,2021-04-23 15:00:00,"A01"
447130.65880799,4626716.8462544,2021-04-23 16:00:00,"A01"
447132.358357543,4626466.67821168,2021-04-23 17:00:00,"A01"
447424.667837354,4626071.25091723,2021-04-23 18:00:00,"A01"
447507.917086757,4626083.36295865,2021-04-23 19:00:00,"A01"
447387.193873094,4626034.08284313,2021-04-23 20:00:00,"A01"
447163.524269499,4625812.05779712,2021-04-23 21:00:00,"A01"
447112.934125669,4625656.12760349,2021-04-23 22:00:00,"A01"
447280.733911437,4625626.15590517,2021-04-23 23:00:00,"A01"
447303.839678573,4625783.55116883,2021-04-24,"A01"
447217.909937701,4625840.78173907,2021-04-24 01:00:00,"A01"
447143.40929772,4626047.04703857,2021-04-24 02:00:00,"A01"
447246.977370151,4626143.10964822,2021-04-24 03:00:00,"A01"
447367.053322855,4626330.4103507,2021-04-24 04:00:00,"A01"
447335.233713151,4626556.56582602,2021-04-24 05:00:00,"A01"
447314.713321079,4626661.86920711,2021-04-24 06:00:00,"A01"
447317.17360554,4626854.02357458,2021-04-24 07:00:00,"A01"
447163.594539976,4626737.03618316,2021-04-24 08:00:00,"A01"
447154.514056561,4626592.94641067,2021-04-24 09:00:00,"A01"
447260.998525727,4626646.6029956,2021-04-24 10:00:00,"A01"
447284.113190917,4626368.3499046,2021-04-24 11:00:00,"A01"
447385.534135473,4626534.30861212,2021-04-24 12:00:00,"A01"
447556.956859923,4626923.14991974,2021-04-24 13:00:00,"A01"
447430.712537421,4626965.53423916,2021-04-24 14:00:00,"A01"
447290.008432034,4626589.68564926,2021-04-24 15:00:00,"A01"
447088.076691912,4626328.69124067,2021-04-24 16:00:00,"A01"
447144.384150172,4626015.49984899,2021-04-24 17:00:00,"A01"
447298.757920146,4626093.89703277,2021-04-24 18:00:00,"A01"
447350.615021074,4626020.76020465,2021-04-24 19:00:00,"A01"
447361.77938598,4626204.11952672,2021-04-24 20:00:00,"A01"
447238.144424919,4626541.00299823,2021-04-24 21:00:00,"A01"
447430.83050967,4626607.21128269,2021-04-24 22:00:00,"A01"
447541.225528962,4626677.61879413,2021-04-24 23:00:00,"A01"
447255.539500527,4626673.3985659,2021-04-25,"A01"
447317.274865624,4626567.88159291,2021-04-25 01:00:00,"A01"
447371.617022459,4626426.32225887,2021-04-25 02:00:00,"A01"
447487.951191806,4626606.5768168,2021-04-25 03:00:00,"A01"
447231.305222178,4626513.49902389,2021-04-25 04:00:00,"A01"
447229.032467818,4626299.38004337,2021-04-25 05:00:00,"A01"
447495.222326042,4626262.69176498,2021-04-25 06:00:00,"A01"
447435.221702326,4625865.96520566,2021-04-25 07:00:00,"A01"
447313.409483735,4625811.53077971,2021-04-25 08:00:00,"A01"
447340.95224255,4625694.7293594,2021-04-25 09:00:00,"A01"
447328.763509332,4625546.81835313,2021-04-25 10:00:00,"A01"
447299.91835173,4625279.60176669,2021-04-25 11:00:00,"A01"
447361.654835497,4625139.36766171,2021-04-25 12:00:00,"A01"
447543.715416314,4625035.24031342,2021-04-25 13:00:00,"A01"
447437.986481807,4624990.92740661,2021-04-25 14:00:00,"A01"
447348.064773926,4624991.42444578,2021-04-25 15:00:00,"A01"
447359.684944875,4625146.39220776,2021-04-25 16:00:00,"A01"
447359.27837838,4625064.17722196,2021-04-25 17:00:00,"A01"
447415.516380279,4625242.62039608,2021-04-25 18:00:00,"A01"
447276.191117486,4625321.85490401,2021-04-25 19:00:00,"A01"
447180.036451947,4625515.73527864,2021-04-25 20:00:00,"A01"
447187.701781851,4625720.85327283,2021-04-25 21:00:00,"A01"
447144.297188136,4626161.51609223,2021-04-25 22:00:00,"A01"
447240.825561469,4626048.64844106,2021-04-25 23:00:00,"A01"
447425.070052489,4625937.38275252,2021-04-26,"A01"
447489.760187897,4626221.87521592,2021-04-26 01:00:00,"A01"
447519.539784489,4626404.44126133,2021-04-26 02:00:00,"A01"
447279.332213616,4626281.90629348,2021-04-26 03:00:00,"A01"
446868.082796852,4626234.61431314,2021-04-26 04:00:00,"A01"
446847.979789169,4626150.3118502,2021-04-26 05:00:00,"A01"
446582.98023527,4626093.21277067,2021-04-26 06:00:00,"A01"
446743.507779634,4626013.76322033,2021-04-26 07:00:00,"A01"
446785.030793911,4625826.00132095,2021-04-26 08:00:00,"A01"
446768.732115347,4625715.30203773,2021-04-26 09:00:00,"A01"
447006.599322148,4625740.44379422,2021-04-26 10:00:00,"A01"
447090.160519432,4626012.97688343,2021-04-26 11:00:00,"A01"
446839.569088083,4625995.30366095,2021-04-26 12:00:00,"A01"
446629.107791686,4626122.25890878,2021-04-26 13:00:00,"A01"
446556.936403643,4626171.17558253,2021-04-26 14:00:00,"A01"
446226.061063726,4625835.92117181,2021-04-26 15:00:00,"A01"
446654.813223961,4625719.15629506,2021-04-26 16:00:00,"A01"
446715.104222274,4625865.93931275,2021-04-26 17:00:00,"A01"
446511.345516238,4625926.85665814,2021-04-26 18:00:00,"A01"
446594.457967987,4626107.55814475,2021-04-26 19:00:00,"A01"
446610.901394486,4626194.9280797,2021-04-26 20:00:00,"A01"
446687.417220837,4626075.4626126,2021-04-26 21:00:00,"A01"
446766.016700875,4625869.31551817,2021-04-26 22:00:00,"A01"
446714.586875483,4625718.28191347,2021-04-26 23:00:00,"A01"
446593.821703515,4625618.49129293,2021-04-27,"A01"
446505.587272462,4625690.91338284,2021-04-27 01:00:00,"A01"
446657.999373483,4626039.53517093,2021-04-27 02:00:00,"A01"
446752.385732136,4626223.60060955,2021-04-27 03:00:00,"A01"
446604.790079023,4626035.96778307,2021-04-27 04:00:00,"A01"
446641.281204089,4626332.81134897,2021-04-27 05:00:00,"A01"
446633.915292518,4626385.02195189,2021-04-27 06:00:00,"A01"
446475.31087508,4626646.80179724,2021-04-27 07:00:00,"A01"
446783.189013344,4626892.67980459,2021-04-27 08:00:00,"A01"
446693.577672739,4626782.84432545,2021-04-27 09:00:00,"A01"
446724.673286488,4626602.80665766,2021-04-27 10:00:00,"A01"
446981.412315229,4626336.13122159,2021-04-27 11:00:00,"A01"
447374.914841179,4626143.49813183,2021-04-27 12:00:00,"A01"
447562.617040297,4626105.54766319,2021-04-27 13:00:00,"A01"
447277.354707674,4626125.95609268,2021-04-27 14:00:00,"A01"
447151.153137616,4626181.39704958,2021-04-27 15:00:00,"A01"
447437.545812712,4626352.92169378,2021-04-27 16:00:00,"A01"
447186.108480964,4626358.39651731,2021-04-27 17:00:00,"A01"
446749.438932398,4626092.43610576,2021-04-27 18:00:00,"A01"
446986.15780886,4626247.05372823,2021-04-27 19:00:00,"A01"
447115.120301547,4626417.79003255,2021-04-27 20:00:00,"A01"
447409.489694471,4626442.59696408,2021-04-27 21:00:00,"A01"
447484.731980797,4626400.53485065,2021-04-27 22:00:00,"A01"
447480.078415945,4626100.3517464,2021-04-27 23:00:00,"A01"
447192.994392372,4625876.18262486,2021-04-28,"A01"
447415.640878258,4625839.95162133,2021-04-28 01:00:00,"A01"
447400.16244041,4625773.67866337,2021-04-28 02:00:00,"A01"
447410.77709638,4625918.81710984,2021-04-28 03:00:00,"A01"
446935.976153461,4625696.96388708,2021-04-28 04:00:00,"A01"
446733.7191183,4625796.38515862,2021-04-28 05:00:00,"A01"
446628.009152936,4625998.10917637,2021-04-28 06:00:00,"A01"
446680.638909119,4625942.89701955,2021-04-28 07:00:00,"A01"
446702.642972919,4625821.8092887,2021-04-28 08:00:00,"A01"
446674.176009966,4626009.42074228,2021-04-28 09:00:00,"A01"
446546.296711673,4626249.07581488,2021-04-28 10:00:00,"A01"
446533.088046568,4626377.52357014,2021-04-28 11:00:00,"A01"
446530.271665519,4626450.59284709,2021-04-28 12:00:00,"A01"
446582.678485999,4626558.00428649,2021-04-28 13:00:00,"A01"
446792.665958568,4626920.44434526,2021-04-28 14:00:00,"A01"
447194.406331796,4626960.58991625,2021-04-28 15:00:00,"A01"
447573.681917333,4626921.31270426,2021-04-28 16:00:00,"A01"
447525.535702624,4626587.62434933,2021-04-28 17:00:00,"A01"
447419.846465252,4626421.6712552,2021-04-28 18:00:00,"A01"
447513.670302718,4626213.63488344,2021-04-28 19:00:00,"A01"
447385.190665768,4625957.76010711,2021-04-28 20:00:00,"A01"
447133.707203518,4626063.38645795,2021-04-28 21:00:00,"A01"
447414.163355564,4626073.30920724,2021-04-28 22:00:00,"A01"
447477.419255651,4626650.61865951,2021-04-28 23:00:00,"A01"
447222.980942472,4626637.57187164,2021-04-29,"A01"
447114.08911742,4626629.55226611,2021-04-29 01:00:00,"A01"
447206.458041735,4626389.16936835,2021-04-29 02:00:00,"A01"
447357.686249691,4626395.33157445,2021-04-29 03:00:00,"A01"
447596.430462389,4626677.2725994,2021-04-29 04:00:00,"A01"
447495.449617971,4626833.48611101,2021-04-29 05:00:00,"A01"
447331.399188214,4626973.47226259,2021-04-29 06:00:00,"A01"
447385.823625023,4626808.36857035,2021-04-29 07:00:00,"A01"
447253.472580435,4626505.78508109,2021-04-29 08:00:00,"A01"
447186.496740114,4626672.22447654,2021-04-29 09:00:00,"A01"
447480.385563441,4626389.75702449,2021-04-29 10:00:00,"A01"
447555.174999917,4626382.05737551,2021-04-29 11:00:00,"A01"
447496.288154635,4626117.91990175,2021-04-29 12:00:00,"A01"
447486.759314372,4626229.19338094,2021-04-29 13:00:00,"A01"
447290.036270604,4626433.95516515,2021-04-29 14:00:00,"A01"
447179.067008919,4626519.70506611,2021-04-29 15:00:00,"A01"
447133.604447031,4626616.73215238,2021-04-29 16:00:00,"A01"
447216.22048897,4626620.03043127,2021-04-29 17:00:00,"A01"
447369.733537757,4626427.5843474,2021-04-29 18:00:00,"A01"
447372.199927724,4626360.02350323,2021-04-29 19:00:00,"A01"
447538.568828348,4626519.8836321,2021-04-29 20:00:00,"A01"
447498.461269075,4626653.06430783,2021-04-29 21:00:00,"A01"
447241.188404732,4626869.89203376,2021-04-29 22:00:00,"A01"
447121.440644888,4626678.22750822,2021-04-29 23:00:00,"A01"
447197.994882695,4626402.00403479,2021-04-30,"A01"
447447.024699254,4626545.74842672,2021-04-30 01:00:00,"A01"
447590.833485941,4626673.84168338,2021-04-30 02:00:00,"A01"
447474.214954698,4626723.54198383,2021-04-30 03:00:00,"A01"
447398.573033791,4626722.77477519,2021-04-30 04:00:00,"A01"
447253.43660654,4626571.90168776,2021-04-30 05:00:00,"A01"
447455.603468243,4626506.98053968,2021-04-30 06:00:00,"A01"
447474.776693631,4626408.00798441,2021-04-30 07:00:00,"A01"
447538.978276483,4626769.83361624,2021-04-30 08:00:00,"A01"
447311.144068046,4626616.81673112,2021-04-30 09:00:00,"A01"
447443.659508193,4626621.4284649,2021-04-30 10:00:00,"A01"
447572.320607398,4626902.6073334,2021-04-30 11:00:00,"A01"
447577.919114369,4626683.04066451,2021-04-30 12:00:00,"A01"
447312.297022832,4626672.68065153,2021-04-30 13:00:00,"A01"
447258.852272434,4626373.93716252,2021-04-30 14:00:00,"A01"
447443.883981823,4626164.75199327,2021-04-30 15:00:00,"A01"
447475.073229161,4626077.42848477,2021-04-30 16:00:00,"A01"
447406.899913144,4626396.61016644,2021-04-30 17:00:00,"A01"
447433.366922056,4626707.4024429,2021-04-30 18:00:00,"A01"
447299.254917086,4626859.19367026,2021-04-30 19:00:00,"A01"
447794.572865381,4626865.38371706,2021-04-30 20:00:00,"A01"
447905.269610556,4626847.08870805,2021-04-30 21:00:00,"A01"
447953.334697441,4626943.63837628,2021-04-30 22:00:00,"A01"
447698.284296121,4626790.33684089,2021-04-30 23:00:00,"A01"
447436.586567503,4626876.3757497,2021-05-01,"A01"
447474.207885482,4626617.59011713,2021-05-01 01:00:00,"A01"
447545.862929628,4626594.43332667,2021-05-01 02:00:00,"A01"
447409.19265789,4626490.57906721,2021-05-01 03:00:00,"A01"
447056.825771579,4626352.91625008,2021-05-01 04:00:00,"A01"
446787.248363835,4626122.91428198,2021-05-01 05:00:00,"A01"
446663.022356946,4626036.84370943,2021-05-01 06:00:00,"A01"
446521.395873325,4625501.4345275,2021-05-01 07:00:00,"A01"
446383.019151899,4625408.30809555,2021-05-01 08:00:00,"A01"
446650.212118356,4625633.91947027,2021-05-01 09:00:00,"A01"
446885.238508182,4625587.85813004,2021-05-01 10:00:00,"A01"
446806.422459555,4625562.04224803,2021-05-01 11:00:00,"A01"
446792.364615959,4625711.37135583,2021-05-01 12:00:00,"A01"
446878.878159134,4625752.34613264,2021-05-01 13:00:00,"A01"
446958.0997176,4625814.83767161,2021-05-01 14:00:00,"A01"
447256.185380335,4625769.84977956,2021-05-01 15:00:00,"A01"
447343.386985583,4625540.43923535,2021-05-01 16:00:00,"A01"
447239.295132994,4625516.16951219,2021-05-01 17:00:00,"A01"
446800.569686829,4625080.09962057,2021-05-01 18:00:00,"A01"
446715.528146492,4625436.70006619,2021-05-01 19:00:00,"A01"
446840.140149218,4625997.84901068,2021-05-01 20:00:00,"A01"
446737.174167635,4625746.35121187,2021-05-01 21:00:00,"A01"
446583.601355623,4625499.03339544,2021-05-01 22:00:00,"A01"
446747.366653255,4625344.78193305,2021-05-01 23:00:00,"A01"
446812.992526765,4625456.57913295,2021-05-02,"A01"
446648.280215275,4625501.6290279,2021-05-02 01:00:00,"A01"
446452.34799129,4625494.74928111,2021-05-02 02:00:00,"A01"
446790.216621442,4625383.66140698,2021-05-02 03:00:00,"A01"
447150.640245981,4625469.02875844,2021-05-02 04:00:00,"A01"
447400.117622106,4625446.82935285,2021-05-02 05:00:00,"A01"
447334.246812819,4625236.62101215,2021-05-02 06:00:00,"A01"
447332.702081779,4624995.70256659,2021-05-02 07:00:00,"A01"
447393.53081797,4625195.09567001,2021-05-02 08:00:00,"A01"
447290.528042801,4625072.52459534,2021-05-02 09:00:00,"A01"
447181.421624951,4625024.42440543,2021-05-02 10:00:00,"A01"
447415.200822114,4625186.83613606,2021-05-02 11:00:00,"A01"
447372.831325629,4625373.96451002,2021-05-02 12:00:00,"A01"
447310.951268533,4625313.2820443,2021-05-02 13:00:00,"A01"
447260.716064344,4625222.18372336,2021-05-02 14:00:00,"A01"
447239.60303287,4625127.42223601,2021-05-02 15:00:00,"A01"
447240.080133686,4624987.50691937,2021-05-02 16:00:00,"A01"
447279.68533762,4625089.46384147,2021-05-02 17:00:00,"A01"
447071.886390133,4625253.04945551,2021-05-02 18:00:00,"A01"
447271.374001203,4625365.03311957,2021-05-02 19:00:00,"A01"
447420.898761193,4625515.50312893,2021-05-02 20:00:00,"A01"
447417.587164638,4625818.02013384,2021-05-02 21:00:00,"A01"
447413.500146626,4626058.00777181,2021-05-02 22:00:00,"A01"
447434.823504952,4626419.53519398,2021-05-02 23:00:00,"A01"
447485.084109055,4626637.24455985,2021-05-03,"A01"
447617.774059181,4626653.99477102,2021-05-03 01:00:00,"A01"
447452.722098981,4626377.3460254,2021-05-03 02:00:00,"A01"
447288.973202009,4626362.1532836,2021-05-03 03:00:00,"A01"
447237.378012342,4626497.55035503,2021-05-03 04:00:00,"A01"
447466.25995693,4626724.67037794,2021-05-03 05:00:00,"A01"
447555.226484477,4626748.24826253,2021-05-03 06:00:00,"A01"
447458.7420622,4626685.52993692,2021-05-03 07:00:00,"A01"
447383.230118232,4626500.93610405,2021-05-03 08:00:00,"A01"
447319.92986399,4626226.46074687,2021-05-03 09:00:00,"A01"
447364.778085577,4626097.12926226,2021-05-03 10:00:00,"A01"
447331.906555872,4625584.93371546,2021-05-03 11:00:00,"A01"
447285.715160763,4625390.09118748,2021-05-03 12:00:00,"A01"
447294.072035176,4625225.47722318,2021-05-03 13:00:00,"A01"
447275.447907159,4625134.82479074,2021-05-03 14:00:00,"A01"
447343.7226507,4624986.77074568,2021-05-03 15:00:00,"A01"
447495.401415508,4625051.7841927,2021-05-03 16:00:00,"A01"
447638.653697632,4625012.45939684,2021-05-03 17:00:00,"A01"
447942.144102184,4625223.99170493,2021-05-03 18:00:00,"A01"
447438.219498761,4625313.79142868,2021-05-03 19:00:00,"A01"
447298.119432549,4625290.0469922,2021-05-03 20:00:00,"A01"
447467.196941038,4625098.15087738,2021-05-03 21:00:00,"A01"
447251.497300679,4624999.42578479,2021-05-03 22:00:00,"A01"
447180.983484618,4625082.43413335,2021-05-03 23:00:00,"A01"
447552.326089353,4625003.39504644,2021-05-04,"A01"
447496.133849991,4625064.77142307,2021-05-04 01:00:00,"A01"
447302.729072084,4625143.14055885,2021-05-04 02:00:00,"A01"
447282.745995244,4625390.93458997,2021-05-04 03:00:00,"A01"
447519.903876213,4625235.19849937,2021-05-04 04:00:00,"A01"
447407.497716637,4625063.69309672,2021-05-04 05:00:00,"A01"
447273.254773486,4625005.25757065,2021-05-04 06:00:00,"A01"
447249.247829698,4625220.61845561,2021-05-04 07:00:00,"A01"
447392.444703251,4625611.99000984,2021-05-04 08:00:00,"A01"
447449.240815686,4625770.72246012,2021-05-04 09:00:00,"A01"
447280.452610843,4625569.21139851,2021-05-04 10:00:00,"A01"
447226.091620198,4625428.67253826,2021-05-04 11:00:00,"A01"
447293.890022347,4624994.10530231,2021-05-04 12:00:00,"A01"
447465.871525893,4624996.58242004,2021-05-04 13:00:00,"A01"
447404.444814392,4625406.87760802,2021-05-04 14:00:00,"A01"
447129.387705598,4625060.50294219,2021-05-04 15:00:00,"A01"
447203.214097768,4624979.32494324,2021-05-04 16:00:00,"A01"
447355.634143914,4625043.57843447,2021-05-04 17:00:00,"A01"
447266.80908663,4625068.71749339,2021-05-04 18:00:00,"A01"
447113.917360781,4625062.50542226,2021-05-04 19:00:00,"A01"
447354.627599276,4625161.41756184,2021-05-04 20:00:00,"A01"
447508.467578585,4625094.44464931,2021-05-04 21:00:00,"A01"
447598.110074212,4625060.32145632,2021-05-04 22:00:00,"A01"
